0.0,0.0
0.1,0.19866933079506122
0.2,0.3894183423086505
0.30000000000000004,0.5646424733950355
0.4,0.7173560908995228
0.5,0.8414709848078965
0.6000000000000001,0.9320390859672264
0.7000000000000001,0.9854497299884603
0.8,0.9995736030415051
0.9,0.9738476308781951
1.0,0.9092974268256817
1.1,0.8084964038195901
1.2000000000000002,0.6754631805511506
1.3,0.5155013718214642
1.4000000000000001,0.33498815015590466
1.5,0.1411200080598672
1.6,-0.058374143427580086
1.7000000000000002,-0.25554110202683167
1.8,-0.44252044329485246
1.9000000000000001,-0.6118578909427193
2.0,-0.7568024953079282
2.1,-0.8715757724135881
2.2,-0.9516020738895161
2.3000000000000003,-0.9936910036334645
2.4000000000000004,-0.9961646088358406
2.5,-0.9589242746631385
2.6,-0.8834546557201531
2.7,-0.7727644875559871
2.8000000000000003,-0.6312666378723208
2.9000000000000004,-0.4646021794137566
3.0,-0.27941549819892586
3.1,-0.08308940281749641
